0.000000000000000000e+00 -4.078625147904061805e+02
4.008016032064128353e+01 -3.815851824651270476e+02
8.016032064128256707e+01 -3.777052795574643937e+02
1.202404809619238506e+02 -3.987986331729279641e+02
1.603206412825651341e+02 -3.792366747375264140e+02
2.004008016032064177e+02 -3.726385215838467388e+02
2.404809619238477012e+02 -3.959667018398749292e+02
2.805611222444889563e+02 -3.728694023532838173e+02
3.206412825651302683e+02 -3.640504141891332210e+02
3.607214428857715802e+02 -3.735615216192489925e+02
4.008016032064128353e+02 -3.586481753296254169e+02
4.408817635270540904e+02 0.000000000000000000e+00
4.809619238476954024e+02 -3.634155394196664588e+02
5.210420841683367144e+02 -3.653289770595210939e+02
5.611222444889779126e+02 -3.700912332925994974e+02
6.012024048096192246e+02 -3.743792688276523677e+02
6.412825651302605365e+02 -3.966030903285871432e+02
6.813627254509018485e+02 -3.752719485871963343e+02
7.214428857715431604e+02 -3.850324141731520058e+02
7.615230460921843587e+02 -3.898552908667761017e+02
8.016032064128256707e+02 -3.925267386104088132e+02
8.416833667334669826e+02 -3.935687317700858898e+02
8.817635270541081809e+02 -3.814885366780612799e+02
9.218436873747494928e+02 -3.982523411936702473e+02
9.619238476953908048e+02 -3.834093312020681310e+02
1.002004008016032117e+03 -3.892842648463123965e+02
1.042084168336673429e+03 -3.972743327877897173e+02
1.082164328657314627e+03 -3.946650647258590539e+02
1.122244488977955825e+03 -3.764963343817163377e+02
1.162324649298597251e+03 -4.231593082944606863e+02
1.202404809619238449e+03 -3.721172062472981565e+02
1.242484969939879875e+03 -3.741622600644695922e+02
1.282565130260521073e+03 -3.775239098653813130e+02
1.322645290581162271e+03 -3.507774752140709893e+02
1.362725450901803697e+03 -3.393199359350466011e+02
1.402805611222444895e+03 -3.399686409637334350e+02
1.442885771543086321e+03 -3.494218017693953584e+02
1.482965931863727519e+03 -3.825498827866675242e+02
1.523046092184368717e+03 -3.701387110130981455e+02
1.563126252505010143e+03 -3.652513179634540847e+02
1.603206412825651341e+03 -3.903262984873946380e+02
1.643286573146292540e+03 -3.723132396288929158e+02
1.683366733466933965e+03 -3.816338823775450919e+02
1.723446893787575164e+03 -3.967456136158493791e+02
1.763527054108216362e+03 -3.773963945550636936e+02
1.803607214428857787e+03 -3.813340559914351502e+02
1.843687374749498986e+03 -3.779939266073569115e+02
1.883767535070140411e+03 -3.745390941912953053e+02
1.923847695390781610e+03 -3.996409436527955563e+02
1.963927855711422808e+03 -3.777081635044865493e+02
2.004008016032064234e+03 -3.743836959732024070e+02
2.044088176352705432e+03 -4.188179802658107178e+02
2.084168336673346857e+03 -3.627259673578461161e+02
2.124248496993987828e+03 -3.690499540914337331e+02
2.164328657314629254e+03 -3.720499353638784896e+02
2.204408817635270680e+03 -3.477788492931483688e+02
2.244488977955911650e+03 -3.399012232189534757e+02
2.284569138276553076e+03 -3.399451243769998428e+02
2.324649298597194502e+03 -3.532532949997233231e+02
2.364729458917835927e+03 -3.757867127941570971e+02
2.404809619238476898e+03 -3.760997013838127145e+02
2.444889779559118324e+03 -3.726698735393563879e+02
2.484969939879759750e+03 -3.971428757746456881e+02
2.525050100200400720e+03 -3.792962945154623640e+02
2.565130260521042146e+03 -3.947676695394409876e+02
2.605210420841683572e+03 -3.745871968221238149e+02
2.645290581162324543e+03 -3.767173354445410496e+02
2.685370741482965968e+03 -3.787642278348448031e+02
2.725450901803607394e+03 -3.990858508951928343e+02
2.765531062124248365e+03 -3.738187681940170251e+02
2.805611222444889790e+03 -3.854568042308645204e+02
2.845691382765531216e+03 -3.668665967589674324e+02
2.885771543086172642e+03 -3.642672407253487563e+02
2.925851703406813613e+03 -3.768348894345404005e+02
2.965931863727455038e+03 -3.828805528892980874e+02
3.006012024048096464e+03 -3.566785738291671350e+02
3.046092184368737435e+03 -3.706463484244573010e+02
3.086172344689378860e+03 -3.514931431604313161e+02
3.126252505010020286e+03 -3.294765515177926432e+02
3.166332665330661257e+03 -3.290501704375889176e+02
3.206412825651302683e+03 -3.195927566835700304e+02
3.246492985971944108e+03 -3.228296962776444161e+02
3.286573146292585079e+03 -3.403372504974349795e+02
3.326653306613226505e+03 -3.596662037872433757e+02
3.366733466933867930e+03 -3.452498238446416963e+02
3.406813627254508901e+03 -3.552823408401531537e+02
3.446893787575150327e+03 -4.079377536030910960e+02
3.486973947895791753e+03 -3.571332255357328904e+02
3.527054108216432724e+03 -3.547393304275007608e+02
3.567134268537074149e+03 -3.763171552247411000e+02
3.607214428857715575e+03 -3.660136364237740736e+02
3.647294589178357000e+03 -3.601210468670532805e+02
3.687374749498997971e+03 -3.827763334311265453e+02
3.727454909819639397e+03 -3.633924814223552744e+02
3.767535070140280823e+03 -3.545025200031076906e+02
3.807615230460921794e+03 -3.715244392854302191e+02
3.847695390781563219e+03 -3.678965174900117177e+02
3.887775551102204645e+03 -3.508016744568805620e+02
3.927855711422845616e+03 -3.657160737824863759e+02
3.967935871743487041e+03 -3.505822070138231652e+02
4.008016032064128467e+03 -3.281242567855238690e+02
4.048096192384769438e+03 -3.277543396159589406e+02
4.088176352705410864e+03 -3.185755372465911250e+02
4.128256513026051834e+03 -3.238647752967835913e+02
4.168336673346693715e+03 -3.419415614105670898e+02
4.208416833667334686e+03 -3.600034759005035880e+02
4.248496993987975657e+03 -3.472192076779705872e+02
4.288577154308617537e+03 -3.628963155146059307e+02
4.328657314629258508e+03 -3.732394756688358370e+02
4.368737474949899479e+03 -3.683321372688460542e+02
4.408817635270541359e+03 -3.596940185158705390e+02
4.448897795591182330e+03 -3.867620990249625947e+02
4.488977955911823301e+03 -3.707967001688018058e+02
4.529058116232465181e+03 -3.693494435038315373e+02
4.569138276553106152e+03 -3.834632307919764003e+02
4.609218436873748033e+03 -4.200713334716111831e+02
4.649298597194389004e+03 -3.634404627217023176e+02
4.689378757515029974e+03 -3.918406281690307082e+02
4.729458917835671855e+03 -3.772920903033599984e+02
4.769539078156312826e+03 -3.677766935353081976e+02
4.809619238476953797e+03 -4.222447924516774265e+02
4.849699398797595677e+03 -3.655184359270061236e+02
4.889779559118236648e+03 -3.591860003941999366e+02
4.929859719438877619e+03 -3.619621553504694589e+02
4.969939879759519499e+03 -3.405128706302257342e+02
5.010020040080160470e+03 -3.316791784497989966e+02
5.050100200400801441e+03 -3.322572642268739855e+02
5.090180360721443321e+03 -3.435719069109900374e+02
5.130260521042084292e+03 -4.086315045210764083e+02
5.170340681362725263e+03 -3.651976815653920312e+02
5.210420841683367144e+03 -3.632341246782979169e+02
5.250501002004008114e+03 -3.884537586874881754e+02
5.290581162324649085e+03 -3.647173216428913634e+02
5.330661322645290966e+03 -3.758972127411618658e+02
5.370741482965931937e+03 -3.790969128010163445e+02
5.410821643286572908e+03 -3.748246082371327361e+02
5.450901803607214788e+03 -3.784472107158221661e+02
5.490981963927855759e+03 -3.824871652308859780e+02
5.531062124248496730e+03 -3.649834201370205164e+02
5.571142284569138610e+03 -3.963461957435748673e+02
5.611222444889779581e+03 -3.658230166887250903e+02
5.651302605210420552e+03 -3.702473029710137098e+02
5.691382765531062432e+03 -3.891290582044216535e+02
5.731462925851703403e+03 -3.612742323861775731e+02
5.771543086172345284e+03 -3.601405068872350057e+02
5.811623246492986254e+03 -3.636592508120779712e+02
5.851703406813627225e+03 -3.379847940478339865e+02
5.891783567134269106e+03 -3.320898570436661430e+02
5.931863727454910077e+03 -3.330255587671654212e+02
5.971943887775551048e+03 -3.444744489463994341e+02
6.012024048096192928e+03 -4.140257781726395478e+02
6.052104208416833899e+03 -3.694462632830479265e+02
6.092184368737474870e+03 -3.765366101677952884e+02
6.132264529058116750e+03 -3.895674153000630895e+02
6.172344689378757721e+03 -3.741123193757335912e+02
6.212424849699398692e+03 -3.742286005825704365e+02
6.252505010020040572e+03 -3.898428035166149357e+02
6.292585170340681543e+03 -4.012019544948805674e+02
6.332665330661322514e+03 -3.899504020605724008e+02
6.372745490981964394e+03 -3.952965875339996273e+02
6.412825651302605365e+03 -3.731001474959490452e+02
6.452905811623246336e+03 -3.720427243928984353e+02
6.492985971943888217e+03 -3.735311448683433468e+02
6.533066132264529188e+03 -4.020011996400725138e+02
6.573146292585170158e+03 -3.774411610447381804e+02
6.613226452905812039e+03 -3.759935881725907620e+02
6.653306613226453010e+03 -3.555466044874177101e+02
6.693386773547093981e+03 -3.551053166047599916e+02
6.733466933867735861e+03 -3.528000842766717824e+02
6.773547094188376832e+03 -3.626389366458741961e+02
6.813627254509017803e+03 -3.668331670790383328e+02
6.853707414829659683e+03 -3.248457850038084871e+02
6.893787575150300654e+03 -3.339039163786479776e+02
6.933867735470941625e+03 -3.588189799022319448e+02
6.973947895791583505e+03 -3.577008905480828957e+02
7.014028056112224476e+03 -3.693839847594554158e+02
7.054108216432865447e+03 -4.371296244930940702e+02
7.094188376753507328e+03 -3.826109788829165268e+02
7.134268537074148298e+03 -3.647316179155952796e+02
7.174348697394790179e+03 -3.667284900038361002e+02
7.214428857715431150e+03 -3.705879932729511097e+02
7.254509018036072121e+03 -4.113026014632232545e+02
7.294589178356714001e+03 -3.713067866060699771e+02
7.334669338677354972e+03 -3.965429519364838029e+02
7.374749498997995943e+03 -3.806646698619805420e+02
7.414829659318637823e+03 -3.729732519005954714e+02
7.454909819639278794e+03 -3.784502989132822677e+02
7.494989979959919765e+03 -3.796452171541768053e+02
7.535070140280561645e+03 -3.559528725239022720e+02
7.575150300601202616e+03 -3.593427237873208355e+02
7.615230460921843587e+03 -3.599760422839237890e+02
7.655310621242485468e+03 -3.637151369564414836e+02
7.695390781563126438e+03 -3.696568994968396282e+02
7.735470941883767409e+03 -3.236574270824640962e+02
7.775551102204409290e+03 -3.326644232160874708e+02
7.815631262525050261e+03 -3.606088712561196985e+02
7.855711422845691231e+03 -3.472178547797137185e+02
7.895791583166333112e+03 -3.760389874413206712e+02
7.935871743486974083e+03 -3.689878256968204369e+02
7.975951903807615054e+03 -3.678902118854596779e+02
8.016032064128256934e+03 -3.608130353088704396e+02
8.056112224448897905e+03 -3.622580946009258582e+02
8.096192384769538876e+03 -3.534682542488158106e+02
8.136272545090180756e+03 -3.772515304434234054e+02
8.176352705410821727e+03 -3.536465863777904133e+02
8.216432865731463608e+03 -3.703363160083687831e+02
8.256513026052103669e+03 -3.629147443549622949e+02
8.296593186372745549e+03 -3.507288215902882484e+02
8.336673346693387430e+03 -3.728265743663755529e+02
8.376753507014027491e+03 -3.475361203104428114e+02
8.416833667334669371e+03 -3.458044335744145883e+02
8.456913827655311252e+03 -3.689326021351768645e+02
8.496993987975951313e+03 -3.354469787844649886e+02
8.537074148296593194e+03 -3.373453256150953621e+02
8.577154308617235074e+03 -3.360812799974616496e+02
8.617234468937875135e+03 -3.083234828517637425e+02
8.657314629258517016e+03 -3.006299900975813557e+02
8.697394789579158896e+03 -3.023916181896486819e+02
8.737474949899798958e+03 -3.147679123339106582e+02
8.777555110220440838e+03 -3.727926325515386452e+02
8.817635270541082718e+03 -3.283927672602417260e+02
8.857715430861722780e+03 -3.376068563996551575e+02
8.897795591182364660e+03 -3.564921238830075367e+02
8.937875751503006541e+03 -3.365480386820598255e+02
8.977955911823646602e+03 -3.499696234735433791e+02
9.018036072144288482e+03 -3.486348434747766305e+02
9.058116232464930363e+03 -3.396828867075201970e+02
9.098196392785572243e+03 -3.683472238868609452e+02
9.138276553106212305e+03 -3.460332658130122354e+02
9.178356713426854185e+03 -3.428588988380983551e+02
9.218436873747496065e+03 -3.796019085408726710e+02
9.258517034068136127e+03 -3.396452392999769927e+02
9.298597194388778007e+03 -3.399554348762888480e+02
9.338677354709419888e+03 -3.572169291864610159e+02
9.378757515030059949e+03 -3.300289900758124872e+02
9.418837675350701829e+03 -3.365624741122541650e+02
9.458917835671343710e+03 -3.321445555038245629e+02
9.498997995991983771e+03 -3.074096363182929394e+02
9.539078156312625651e+03 -3.005213208895499974e+02
9.579158316633267532e+03 -3.031391378657492623e+02
9.619238476953907593e+03 -3.163139019673536723e+02
9.659318637274549474e+03 -3.774356828506832926e+02
9.699398797595191354e+03 -3.315914622383888286e+02
9.739478957915831415e+03 -3.417956351274674489e+02
9.779559118236473296e+03 -3.579600896142386546e+02
9.819639278557115176e+03 -3.439736249800852761e+02
9.859719438877755238e+03 -3.573171160709503056e+02
9.899799599198397118e+03 -3.611248273729690936e+02
9.939879759519038998e+03 -3.489983741868903735e+02
9.979959919839679060e+03 -3.752749366653725360e+02
1.002004008016032094e+04 -3.581578833337439391e+02
1.006012024048096282e+04 -3.573702440917572858e+02
1.010020040080160288e+04 -3.729347247504503571e+02
1.014028056112224476e+04 -3.621262671793101617e+02
1.018036072144288664e+04 -3.562743164474516107e+02
1.022044088176352670e+04 -3.696070000396393880e+02
1.026052104208416858e+04 -3.595889535497753400e+02
1.030060120240481046e+04 -3.678058075393906279e+02
1.034068136272545053e+04 -3.601144258848242430e+02
1.038076152304609241e+04 -3.759180303311861735e+02
1.042084168336673429e+04 -3.377334490168602201e+02
1.046092184368737435e+04 -3.570166111879035498e+02
1.050100200400801623e+04 -3.304881515559943637e+02
1.054108216432865811e+04 -3.359018270934279258e+02
1.058116232464929817e+04 -3.657260215112094670e+02
1.062124248496994005e+04 -3.999614192621751272e+02
1.066132264529058193e+04 -3.476228220016133150e+02
1.070140280561122199e+04 -4.085149600837084449e+02
1.074148296593186387e+04 -3.689984911262803848e+02
1.078156312625250575e+04 -3.560279341570022780e+02
1.082164328657314582e+04 -3.768758824345297853e+02
1.086172344689378770e+04 -3.680050599929745090e+02
1.090180360721442958e+04 -3.603039486361692525e+02
1.094188376753506964e+04 -3.669468954302092811e+02
1.098196392785571152e+04 -3.640170097704932459e+02
1.102204408817635340e+04 -3.720700345842748789e+02
1.106212424849699346e+04 -3.565030727336508676e+02
1.110220440881763534e+04 -3.766131749847750712e+02
1.114228456913827722e+04 -3.650990309881819940e+02
1.118236472945891728e+04 -3.575338379741585868e+02
1.122244488977955916e+04 -3.583897546471976057e+02
1.126252505010020104e+04 -3.849069846008359264e+02
1.130260521042084110e+04 -3.333611624121939485e+02
1.134268537074148298e+04 -3.761655114106969222e+02
1.138276553106212486e+04 -3.310624220761652623e+02
1.142284569138276493e+04 -3.439133516488984696e+02
1.146292585170340681e+04 -3.801736758141573773e+02
1.150300601202404869e+04 -3.722793029677024492e+02
1.154308617234469057e+04 -3.644372237489144482e+02
1.158316633266533063e+04 -3.773510615653550531e+02
1.162324649298597251e+04 -3.956394928076071551e+02
1.166332665330661439e+04 -3.829058801554743354e+02
1.170340681362725445e+04 -3.961235692098251775e+02
1.174348697394789633e+04 -3.815151000797761185e+02
1.178356713426853821e+04 -3.742231583156206511e+02
1.182364729458917827e+04 -3.880926973566880633e+02
1.186372745490982015e+04 -3.770811614379307457e+02
1.190380761523046203e+04 -3.779396633356645907e+02
1.194388777555110210e+04 -3.700315315025619611e+02
1.198396793587174398e+04 -3.855874711653435725e+02
1.202404809619238586e+04 -3.626118425055514081e+02
1.206412825651302592e+04 -3.674216328250305423e+02
1.210420841683366780e+04 -3.780960898943907864e+02
1.214428857715430968e+04 -3.529011731289236877e+02
1.218436873747494974e+04 -3.601758577605130540e+02
1.222444889779559162e+04 -3.517616019438930266e+02
1.226452905811623350e+04 -3.277812705466425314e+02
1.230460921843687356e+04 -3.220834362790287742e+02
1.234468937875751544e+04 -3.247702199604643738e+02
1.238476953907815732e+04 -3.394071188018788234e+02
1.242484969939879738e+04 -3.818059394287473651e+02
1.246492985971943926e+04 -3.518648480192984493e+02
1.250501002004008114e+04 -3.631917566755736857e+02
1.254509018036072121e+04 -3.855830283112253483e+02
1.258517034068136309e+04 -3.605995430678855200e+02
1.262525050100200497e+04 -3.696805272830408740e+02
1.266533066132264503e+04 -3.778608501229393255e+02
1.270541082164328691e+04 -3.603882829618211190e+02
1.274549098196392879e+04 -3.773653768098123464e+02
1.278557114228456885e+04 -3.730204093328368344e+02
1.282565130260521073e+04 -3.610745765685581432e+02
1.286573146292585261e+04 -3.888127978392789146e+02
1.290581162324649267e+04 -3.637731463116228952e+02
1.294589178356713455e+04 -3.585714520478011877e+02
1.298597194388777643e+04 -3.822611738215507557e+02
1.302605210420841649e+04 -3.524155949511339827e+02
1.306613226452905838e+04 -3.554300011675728683e+02
1.310621242484970026e+04 -3.521951796023676593e+02
1.314629258517034032e+04 -3.276734342909261386e+02
1.318637274549098220e+04 -3.206246201067345964e+02
1.322645290581162408e+04 -3.251018210635010064e+02
1.326653306613226414e+04 -3.408358198397177716e+02
